Latitude,Longitude,Station Name,Train Lines
40.68662533,-73.9904,Smith St & Bergen St At Se Corner (To Manhattan And Queens Only),F-G
40.6944426,-73.99269217,Clinton St & Montague St At Nw Corner,2-3-4-5-N-R
40.69765133,-73.993033,Clark St & Henry St At Nw Corner,2-3
40.6773013,-73.98330488,4th Ave & Union St At Sw Corner (To Bay Ridge And Coney Island Only),D-N-R
40.68087233,-73.975655,Flatbush Ave & Bergen St At Sw Corner (To New Lots And Flatbush Only),2-3-4
40.69212426,-73.98612937,Lawrence St & Willoughby St At Se Corner,N-R
40.69093133,-73.985435,Bridge St & Fulton St At Nw Corner (To Manhattan Only),2-3
40.69004933,-73.984215,Elm Pl & Fulton St At Sw Corner (To New Lots And Flatbush Only),2-3
40.69207586,-73.98521793,Bridge St & Willoughby St At Se Corner,N-R
40.69152795,-73.98239904,Flatbush Ave & Fleet St At Nw Corner,B-D-N-Q-R
40.68382833,-73.978473,4th Ave & Pacific St At Ne Corner,2-3-4-5-B-D-N-Q-R
40.69230641,-73.98741859,Jay St & Willoughby St At Nw Corner,A-C-F
40.67743957,-73.9728139,Flatbush Ave & Park Pl At Sw Corner,B-Q
40.67054563,-73.959035,Franklin Ave & Eastern Pkwy At Sw Corner,2-3-4-5-S
40.67047233,-73.9577396,Franklin Ave & Eastern Pkwy At Se Corner,2-3-4-5-S
40.67470462,-73.95781103,Franklin Ave & Park Pl At Nw Corner,S
40.68986472,-73.98153072,Flatbush Ave & De Kalb Ave At Sw Corner,B-D-N-Q-R
40.69942716,-73.99140115,Cadman Plaza West & Cranberry St At Nw Corner,A-C
40.58516586,-73.82057673,Beach 98th St & Rockaway Frwy At Sw Corner,A-S
40.69256019,-73.99014068,Court St & Joralemon St At Ne Corner,2-3-4-5-N-R
40.73858533,-73.999405,7th Ave & 14th St At Ne Corner,1-2-3-L-F-M
40.73955033,-74.002389,8th Ave & 14th St At Se Corner,A-C-E-L
40.74059833,-74.002185,8th Ave & 15th St At Nw Corner,A-C-E-L
40.74123533,-74.001715,8th Ave & 16th St At Nw Corner,A-C-E-L
40.71040033,-74.007933,Fulton St & Nassau St At Nw Corner,2-3-4-5-A-C-J-Z
40.71271233,-74.007766,Park Pl & Broadway At Nw Corner,2-3-A-C-E
40.74510233,-73.998365,8th Ave & 23rd St At Se Corner,A-C-E
40.73737033,-73.997079,6th Ave & 14th St At Sw Corner,1-2-3-L-F-M
40.73751933,-73.99697,6th Ave & 14th St At Nw Corner,1-2-3-L-F-M
40.73731633,-73.996508,6th Ave & 14th St At Ne Corner,1-2-3-L-F-M
40.73871833,-73.996121,6th Ave & 16th St At Sw Corner,1-2-3-L-F-M
40.73867833,-73.995632,6th Ave & 16th St At Ne Corner,1-2-3-L-F-M
40.71208209,-73.88953957,69th St & Metropolitan Ave At Sw Corner,M
40.73477233,-73.990964,Broadway & 14th St At Sw Corner,4-5-6-6Express-L-N-Q-R
40.73633933,-73.990603,Broadway & 16th St At Se Corner,4-5-6-6Express-L-N-Q-R
40.74108133,-73.998105,7th Ave & 18th St At Sw Corner (Downtown Only),1-2
40.74101533,-73.99758,7th Ave & 18th St At Ne Corner (Uptown Only),1-2
40.73883833,-73.996023,6th Ave & 16th St At Nw Corner,1-2-3-L-F-M
40.74581433,-73.997852,8th Ave & 24th St At Se Corner,A-C-E
40.71308633,-74.00705,Broadway & Warren St At Se Corner,N-R
40.71352133,-74.006697,Broadway & Warren St At Se Corner,N-R
40.74653533,-73.997271,8th Ave & 25th St At Ne Corner,A-C-E
40.74401733,-73.995901,7th Ave & 23rd St At Sw Corner (Downtown Only),1-2
40.74282533,-73.992383,6th Ave & 23rd St At Ne Corner (Uptown Only),F-M
40.74659433,-73.993555,7th Ave & 27th St At Ne Corner (Uptown Only),1-2
40.74739233,-73.99351,7th Ave & 28th St At Nw Corner (Downtown Only),1-2
40.75098233,-73.990899,7th Ave & 34th St At Sw Corner,1-2-3
40.75153933,-73.994181,8th Ave & 33rd St At Sw Corner,A-C-E
40.75143233,-73.993538,8th Ave & 33rd St At Ne Corner,A-C-E
40.75217833,-73.993701,8th Ave & 34th St At Sw Corner,A-C-E
40.75305333,-73.993256,8th Ave & 35th St At Nw Corner,A-C-E
40.75268933,-73.992742,8th Ave & 35th St At Se Corner,A-C-E
40.75580133,-73.990576,8th Ave & 40th St At Se Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.73424833,-73.989672,4th Ave & 14th St At Se Corner,4-5-6-6Express-L-N-Q-R
40.73313433,-73.987041,3rd Ave & 14th St At Se Corner (To Brooklyn Only),L
40.73312233,-73.986548,3rd Ave & 14th St At Ne Corner (To 8 Av Only),L
40.73148333,-73.982145,1st Ave & 14th St At Ne Corner (To 8 Av Only),L
40.74066333,-73.989201,Broadway & 22nd St At Ne Corner (Uptown Only),N-R
40.71431333,-74.008584,Church St & Warren St At Sw Corner,2-3-A-C-E
40.71573633,-74.009328,Chambers St & West Broadway At Nw Corner,1-2-3
40.71453933,-74.008428,Church St & Warren St At Nw Corner,2-3-A-C-E
40.71509933,-74.007989,Church St & Chambers St At Nw Corner,2-3-A-C-E
40.71925133,-74.007058,Varick St & Franklin St At Nw Corner (Downtown Only),1
40.71988833,-74.006925,Varick St & North Moore St At Nw Corner (Downtown Only),1
40.70947533,-74.006409,William St & Fulton St At Se Corner,2-3-4-5-A-C-J-Z
40.74113433,-73.988919,Broadway & 23rd St At Se Corner (Uptown Only),N-R
40.73998433,-73.986343,Park Ave & 23rd St At Se Corner (Uptown Only),4-6-6Express
40.74531233,-73.988954,Broadway & 28th St At Sw Corner (Downtown Only),N-R
40.74529033,-73.988542,Broadway & 28th St At Ne Corner (Uptown Only),N-R
40.74335133,-73.984302,Park Ave & 28th St At Sw Corner (Downtown Only),4-6-6Express
40.74312833,-73.983806,Park Ave & 28th St At Se Corner (Uptown Only),4-6-6Express
40.74325733,-73.983738,Park Ave & 28th St At Ne Corner (Uptown Only),4-6-6Express
40.74564133,-73.982103,Park Ave & 32nd St At Se Corner (Uptown Only),4-6-6Express
40.74663233,-73.981882,Park Ave & 33rd St At Nw Corner (Downtown Only),4-6-6Express
40.74847733,-73.988288,Broadway & 32nd St At Nw Corner,B-D-F-M-N-Q-R
40.74983233,-73.988169,Broadway & 34th St At Sw Corner,B-D-F-M-N-Q-R
